datasource	term	overlap	p_value	adjusted_p_value	odds_ratio	combined_score	genes	n_genes
KEA_2015	PRKCQ	2/35	6.213249023444066e-5	0.013296352910170301	163.26530612244898	1581.42718590386	IRS1;CARD11	2
KEA_2015	PRKCZ	2/50	1.2760097078443218e-4	0.018204405165245657	114.28571428571429	1024.7545804633212	STK11;IRS1	2
KEA_2015	RPS6KA1	2/65	2.161206042619852e-4	0.023124904656032418	87.91208791208791	741.9493585086977	STK11;IRS1	2
KEA_2015	IGF1R	2/86	3.784425253680802e-4	0.02313905726536262	66.44518272425249	523.5512521627899	IRS1;JAK3	2
KEA_2015	RPS6KB1	2/34	5.859180210668231e-5	0.02507729130166003	168.0672268907563	1637.8009692366454	STK11;IRS1	2
WikiPathways_2019_Human	PI3K-Akt Signaling Pathway WP4172	3/340	1.6201407411347313e-4	0.02549021432718644	25.210084033613445	220.02926090576062	STK11;IRS1;JAK3	3
WikiPathways_2019_Human	Oncostatin M Signaling Pathway WP2374	2/65	2.161206042619852e-4	0.025502231302914256	87.91208791208791	741.9493585086977	IRS1;JAK3	2
KEA_2015	CSNK1A1	2/84	3.61064484368106e-4	0.025755933218258226	68.02721088435374	539.2145570425062	IRS1;CARD11	2
BioCarta_2016	IL-2 Receptor Beta Chain in T cell Activation_Homo sapiens_h_il2rbPathway	2/49	1.225173273092752e-4	0.02903660657229822	116.61807580174926	1050.4091067707966	IRS1;JAK3	2
Reactome_2016	IRS-related events triggered by IGF1R_Homo sapiens_R-HSA-2428928	3/288	9.908685322787405e-5	0.03032057708772946	29.76190476190476	274.3902912828874	STK11;IRS1;JAK3	3
Reactome_2016	Signaling by Insulin receptor_Homo sapiens_R-HSA-74752	3/311	1.2443570074627556e-4	0.031731103690300265	27.560863573725314	247.8196077723506	STK11;IRS1;JAK3	3
WikiPathways_2019_Human	IL-4 Signaling Pathway WP395	2/54	1.489595205901835e-4	0.03515444685928331	105.82010582010581	932.4694140550515	IRS1;JAK3	2
KEA_2015	FYN	2/115	6.754359091926253e-4	0.036135821141805455	49.68944099378882	362.7404861678904	STK11;IRS1	2
KEGG_2019_Human	Adipocytokine signaling pathway	2/69	2.435966786201598e-4	0.03751388850750461	82.81573498964804	689.0266382431213	STK11;IRS1	2
Reactome_2016	Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)_Homo sapiens_R-HSA-2404192	3/288	9.908685322787405e-5	0.037900721359661826	29.76190476190476	274.3902912828874	STK11;IRS1;JAK3	3
Panther_2016	Interleukin signaling pathway_Homo sapiens_P00036	2/86	3.784425253680802e-4	0.04238556284122498	66.44518272425249	523.5512521627899	IRS1;JAK3	2
KEGG_2019_Human	FoxO signaling pathway	2/132	8.883708137687716e-4	0.045603035106796946	43.29004329004329	304.1610960633208	STK11;IRS1	2
GO_Biological_Process_2018	interleukin-7-mediated signaling pathway (GO:0038111)	2/19	1.7904056143126626e-5	0.04568219924918759	300.7518796992481	3287.363389657995	IRS1;JAK3	2
Reactome_2016	IGF1R signaling cascade_Homo sapiens_R-HSA-2428924	3/288	9.908685322787405e-5	0.05053429514621577	29.76190476190476	274.3902912828874	STK11;IRS1;JAK3	3
KEGG_2019_Human	Autophagy	2/128	8.35704547741178e-4	0.05147940014085657	44.642857142857146	316.3944383543343	STK11;IRS1	2
KEGG_2019_Human	mTOR signaling pathway	2/152	0.0011752198301649489	0.05170967252725774	37.59398496240601	253.62030298432288	STK11;IRS1	2
WikiPathways_2019_Human	Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932	3/303	1.1518774064818178e-4	0.0543686135859418	28.28854314002829	256.54730504525634	STK11;IRS1;JAK3	3
KEGG_2019_Human	Longevity regulating pathway	2/102	5.319184795012633e-4	0.054610297228796366	56.022408963585434	422.3540792372181	STK11;IRS1	2
Reactome_2016	Fc epsilon receptor (FCERI) signaling_Homo sapiens_R-HSA-2454202	3/395	2.522445056319866e-4	0.05513344194527707	21.699819168173597	179.7854252529521	IRS1;JAK3;CARD11	3
KEGG_2019_Human	PI3K-Akt signaling pathway	3/354	1.8253947636442028e-4	0.056222158720241444	24.213075060532688	208.4393244427839	STK11;IRS1;JAK3	3
KEGG_2019_Human	AMPK signaling pathway	2/120	7.351013872530761e-4	0.05660280681848686	47.61904761904762	343.5953393535056	STK11;IRS1	2
PPI_Hub_Proteins	IKBKG	3/332	1.509953918803689e-4	0.05813322587394203	25.817555938037867	227.14960169441215	IRS1;JAK3;CARD11	3
Reactome_2016	PI3K Cascade_Homo sapiens_R-HSA-109704	2/79	3.193825184084565e-4	0.06108190664561731	72.33273056057867	582.2149046132687	STK11;IRS1	2
PPI_Hub_Proteins	IKBKB	2/169	0.0014496433920383029	0.06201252288163851	33.8123415046492	221.01226337522598	IRS1;KEAP1	2
KEA_2015	PRKDC	2/180	0.0016420729140498773	0.06389156429212249	31.746031746031747	203.54907502553976	STK11;IRS1	2
PPI_Hub_Proteins	PTPN11	2/168	0.001432727214343937	0.06894999719030197	34.01360544217687	222.7270580986587	IRS1;JAK3	2
PPI_Hub_Proteins	JAK2	2/159	0.0012848279487441409	0.07066553718092775	35.93890386343217	239.24997166674564	IRS1;JAK3	2
Reactome_2016	Insulin receptor signalling cascade_Homo sapiens_R-HSA-74751	3/287	9.806952833513181e-5	0.07502318917637583	29.865604778496767	275.654570175503	STK11;IRS1;JAK3	3
PPI_Hub_Proteins	IRS1	2/157	0.001253026082463561	0.08040250695807849	36.39672429481347	243.20996495987032	IRS1;JAK3	2
PPI_Hub_Proteins	IGF1R	2/215	0.0023311917745631916	0.08159171210971171	26.578073089700997	161.0996850748901	IRS1;JAK3	2
PPI_Hub_Proteins	YWHAE	2/215	0.0023311917745631916	0.08975088332068287	26.578073089700997	161.0996850748901	IRS1;RBM10	2
PPI_Hub_Proteins	JAK1	2/136	9.426092259550187e-4	0.09072613799817054	42.016806722689076	292.72515780459423	IRS1;JAK3	2
GO_Biological_Process_2018	cellular response to interleukin-7 (GO:0098761)	2/19	1.7904056143126626e-5	0.09136439849837517	300.7518796992481	3287.363389657995	IRS1;JAK3	2
KEA_2015	CSNK2A2	2/229	0.0026392418310325866	0.09413295864016225	24.95321272613849	148.15380132961727	IRS1;RBM10	2
PPI_Hub_Proteins	PRKCZ	2/156	0.0012372706273500286	0.0952698383059522	36.63003663003663	245.2325066790295	STK11;IRS1	2
KEA_2015	PRKCB	2/250	0.0031356123465453357	0.09586014888010026	22.857142857142858	131.76984681415044	IRS1;CARD11	2
PPI_Hub_Proteins	NCK1	2/244	0.002989614038482401	0.0959167837346437	23.4192037470726	136.12672093749913	ASXL1;IRS1	2
