datasource	term	overlap	p_value	adjusted_p_value	odds_ratio	combined_score	genes	n_genes
WikiPathways_2019_Human	Pathways Affected in Adenoid Cystic Carcinoma WP3651	13/65	6.971730967440581e-10	3.2906570166319545e-7	9.615384615384617	202.73064798654107	MAGI1;SETD2;NOTCH1;SRCAP;INSRR;ATRX;JMJD1C;ARID1A;NCOR1;ATM;BCORL1;TP53;CMTR2	13
GO_Biological_Process_2018	negative regulation of response to stimulus (GO:0048585)	17/128	1.3740562902595907e-9	7.011809249194692e-6	6.385216346153847	130.29352369626517	EPHB6;EPHA5;DDR1;NTRK2;EPHA6;FLT1;EPHA8;VPS13C;INSRR;BRAF;NOD2;EGFR;NLRP13;COL3A1;NCOR1;ROS1;EPHA2	17
Panther_2016	Wnt signaling pathway_Homo sapiens_P00057	21/278	4.113433596637809e-7	4.607045628234346e-5	3.6317100166021032	53.40007409920869	PCDHGA8;TCF7L1;SRCAP;PCDHGA3;PCDH20;PCDH11X;PCDH8;PCDH15;ARID1A;CELSR2;SMARCA4;LRP6;MYH1;PCDHB2;CDH2;CDH10;MYH13;CTNNB1;TP53;MAP3K7;PCDHB8	21
Panther_2016	Cadherin signaling pathway_Homo sapiens_P00012	14/150	3.1348920546418147e-6	1.7555395505994162e-4	4.487179487179487	56.865647895912495	PCDHGA8;TCF7L1;PCDHGA3;PCDH20;PCDH11X;PCDH8;PCDH15;CELSR2;EGFR;CDH2;PCDHB2;CDH10;CTNNB1;PCDHB8	14
Reactome_2016	Extracellular matrix organization_Homo sapiens_R-HSA-1474244	22/283	1.3224086466020888e-7	2.0232852293011958e-4	3.7374286490894266	59.19579005631937	DDR1;COL28A1;TNXB;COL24A1;ITGA4;COL14A1;NCAN;COL11A1;FN1;LRP4;LAMC1;NID1;HAPLN1;ADAMTS16;ACAN;COL3A1;VCAN;TNN;COL5A2;TNR;DMD;COL6A6	22
GO_Biological_Process_2018	negative regulation of cell communication (GO:0010648)	12/79	8.152019807983776e-8	2.0799878540070604e-4	7.302823758519962	119.19972019136111	DDR1;EPHB6;EPHA5;NTRK2;FLT1;EPHA6;EPHA8;INSRR;BRAF;ROS1;EGFR;EPHA2	12
GO_Biological_Process_2018	negative regulation of signaling (GO:0023057)	12/84	1.6379200849731056e-7	2.786102064539253e-4	6.868131868131868	107.312283344027	DDR1;EPHB6;EPHA5;NTRK2;FLT1;EPHA6;EPHA8;INSRR;BRAF;ROS1;EGFR;EPHA2	12
GO_Biological_Process_2018	positive regulation of kinase activity (GO:0033674)	13/114	7.319912626777141e-7	9.338378533610938e-4	5.482456140350878	77.453384096979	EPHB6;EPHA5;DDR1;NTRK2;EPHA6;FLT1;EPHA8;INSRR;EGFR;CENPE;RELN;ROS1;EPHA2	13
GO_Biological_Process_2018	nervous system development (GO:0007399)	27/456	1.227028579135522e-6	0.0010435878065547615	2.84665991902834	38.74564647825463	NLGN3;TENM1;NCAN;PCDH15;WDR62;HAPLN1;ACAN;STK11;SALL1;EDNRB;RELN;CDH2;PTPRZ1;SLITRK1;NRCAM;PCDHGA8;TCF7L1;PCDHGA3;PCDH8;NRG1;NFASC;VCAN;PCDHB2;TAOK3;NAV3;NF1;PCDHB8	27
Reactome_2016	Diseases of glycosylation_Homo sapiens_R-HSA-3781865	11/88	2.101613540205827e-6	0.0010718229055049716	6.009615384615385	78.56253098430038	ADAMTS16;ADAMTS15;ACAN;VCAN;NOTCH1;THSD7B;MUC16;MUC17;NCAN;MUC4;MUC6	11
